XP_004340462.2	Hcv1.av93.c2.g1172.i1
XP_004364736.1	Hcv1.av93.c1.g232.i1
XP_004364737.1	Hcv1.av93.c3.g1062.i1
XP_004364741.2	Hcv1.av93.c2.g255.i1
XP_004364742.2	Hcv1.av93.c11.g6.i2
XP_004364748.1	Hcv1.av93.c1.g639.i2
XP_004364749.2	Hcv1.av93.c1.g221.i1
XP_004364751.1	Hcv1.av93.c1.g300.i3
XP_004364752.2	Hcv1.av93.c9.g635.i1
XP_004364753.1	Hcv1.av93.c9.g859.i1
XP_004364754.1	Hcv1.av93.c9.g728.i2
XP_004364755.2	Hcv1.av93.c5.g104.i1
XP_004364758.1	Hcv1.av93.c4.g667.i1
XP_004364759.1	Hcv1.av93.c3.g3.i1
XP_004364762.1	Hcv1.av93.c3.g878.i1
XP_004364768.1	Hcv1.av93.c5.g856.i1
XP_004364772.2	Hcv1.av93.c1.g1225.i1
XP_004364773.1	Hcv1.av93.c2.g1304.i1
XP_004364774.2	Hcv1.av93.c2.g441.i1
XP_004364776.1	Hcv1.av93.c10.g70.i1
XP_004364778.1	Hcv1.av93.c9.g829.i2
XP_004364780.1	Hcv1.av93.c8.g963.i1
XP_004364781.1	Hcv1.av93.c1.g968.i1
XP_004364782.1	Hcv1.av93.c2.g194.i1
XP_004364787.2	Hcv1.av93.c11.g395.i2
XP_004364789.1	Hcv1.av93.c2.g791.i1
XP_004364790.2	Hcv1.av93.c3.g58.i1
XP_004364795.2	Hcv1.av93.c10.g52.i1
XP_004364797.1	Hcv1.av93.c3.g534.i1
XP_004364800.2	Hcv1.av93.c1.g239.i1
XP_004364803.1	Hcv1.av93.c2.g1183.i1
XP_004364804.1	Hcv1.av93.c3.g1177.i1
XP_004364805.1	Hcv1.av93.c10.g4.i1
XP_004364813.2	Hcv1.av93.c2.g4.i1
XP_004364815.2	Hcv1.av93.c2.g1587.i1
XP_004364817.1	Hcv1.av93.c3.g733.i1
XP_004364818.1	Hcv1.av93.c7.g939.i1
XP_004364820.1	Hcv1.av93.c9.g561.i1
XP_004364823.2	Hcv1.av93.c3.g339.i1
XP_004364824.1	Hcv1.av93.c7.g315.i1
XP_004364825.1	Hcv1.av93.c5.g786.i1
XP_004364827.1	Hcv1.av93.c2.g1633.i1
XP_004364828.1	Hcv1.av93.c5.g944.i1
XP_004364831.2	Hcv1.av93.c9.g945.i1
XP_004364832.2	Hcv1.av93.c7.g1029.i1
XP_004364834.1	Hcv1.av93.c2.g538.i1
XP_004364843.2	Hcv1.av93.c5.g535.i1
XP_004364844.1	Hcv1.av93.c6.g1023.i1
XP_004364845.2	Hcv1.av93.c1.g422.i2
XP_004364850.1	Hcv1.av93.c5.g997.i1
XP_004364851.1	Hcv1.av93.c5.g740.i2
XP_004364852.2	Hcv1.av93.c11.g232.i1
XP_004364853.2	Hcv1.av93.c1.g1578.i2
XP_004364859.1	Hcv1.av93.c3.g1092.i1
XP_004364864.2	Hcv1.av93.c2.g1074.i1
XP_004364865.1	Hcv1.av93.c8.g239.i1
XP_004364868.1	Hcv1.av93.c9.g412.i1
XP_004364874.1	Hcv1.av93.c1.g661.i1
XP_004364880.1	Hcv1.av93.c8.g610.i1
XP_004364882.1	Hcv1.av93.c1.g974.i1
XP_004364883.1	Hcv1.av93.c1.g1630.i1
XP_004364884.2	Hcv1.av93.c1.g1362.i1
XP_004364885.1	Hcv1.av93.c4.g883.i1
XP_004364888.2	Hcv1.av93.c13.g398.i2
XP_004364890.1	Hcv1.av93.c1.g1188.i1
XP_004364891.1	Hcv1.av93.c9.g621.i2
XP_004364893.2	Hcv1.av93.c7.g132.i1
XP_004364894.1	Hcv1.av93.c5.g427.i1
XP_004364899.2	Hcv1.av93.c8.g88.i1
XP_004364900.1	Hcv1.av93.c6.g403.i1
XP_004364906.1	Hcv1.av93.c6.g920.i1
XP_004364907.2	Hcv1.av93.c2.g1637.i1
XP_004364908.1	Hcv1.av93.c2.g1630.i1
XP_004364910.1	Hcv1.av93.c1.g820.i2
XP_004364916.2	Hcv1.av93.c13.g277.i1
XP_004364924.1	Hcv1.av93.c2.g61.i1
XP_004364933.1	Hcv1.av93.c6.g925.i1
XP_004364936.2	Hcv1.av93.c1.g164.i1
XP_004364938.1	Hcv1.av93.c1.g1102.i1
XP_004364939.2	Hcv1.av93.c12.g193.i3
XP_004364941.2	Hcv1.av93.c2.g1569.i1
XP_004364945.2	Hcv1.av93.c9.g214.i2
XP_004364947.1	Hcv1.av93.c8.g665.i1
XP_004364952.2	Hcv1.av93.c7.g243.i1
XP_004364953.2	Hcv1.av93.c3.g90.i1
XP_004364958.2	Hcv1.av93.c7.g696.i1
XP_004364960.2	Hcv1.av93.c8.g446.i1
XP_004364961.1	Hcv1.av93.c9.g839.i1
XP_004364978.1	Hcv1.av93.c2.g804.i1
XP_004364979.1	Hcv1.av93.c6.g1088.i1
XP_004364982.2	Hcv1.av93.c7.g601.i1
XP_004364983.2	Hcv1.av93.c6.g988.i1
XP_004364984.1	Hcv1.av93.c2.g125.i1
XP_004364989.1	Hcv1.av93.c9.g101.i1
XP_004364992.2	Hcv1.av93.c2.g728.i2
XP_004364993.2	Hcv1.av93.c3.g1008.i1
XP_004364994.2	Hcv1.av93.c3.g40.i1
XP_004364995.2	Hcv1.av93.c11.g102.i1
XP_004364997.2	Hcv1.av93.c8.g325.i1
XP_004365000.1	Hcv1.av93.c3.g1051.i1
XP_004365004.1	Hcv1.av93.c7.g42.i1
XP_004365006.1	Hcv1.av93.c2.g1256.i1
XP_004365008.1	Hcv1.av93.c5.g1087.i1
XP_004365010.1	Hcv1.av93.c2.g577.i1
XP_004365011.2	Hcv1.av93.c8.g231.i1
XP_004365012.1	Hcv1.av93.c12.g212.i1
XP_004365014.1	Hcv1.av93.c3.g473.i1
XP_004365015.1	Hcv1.av93.c2.g945.i1
XP_004365018.1	Hcv1.av93.c7.g575.i1
XP_004365022.1	Hcv1.av93.c8.g289.i1
XP_004365025.1	Hcv1.av93.c8.g546.i2
XP_004365026.2	Hcv1.av93.c3.g754.i1
XP_004365028.1	Hcv1.av93.c3.g460.i2
XP_004365030.1	Hcv1.av93.c6.g583.i1
XP_004365032.1	Hcv1.av93.c1.g209.i1
XP_004365033.1	Hcv1.av93.c4.g184.i1
XP_004365034.1	Hcv1.av93.c5.g1324.i1
XP_004365035.2	Hcv1.av93.c11.g889.i1
XP_004365039.1	Hcv1.av93.c7.g203.i1
XP_004365045.2	Hcv1.av93.c9.g308.i3
XP_004365046.1	Hcv1.av93.c6.g635.i1
XP_004365049.1	Hcv1.av93.c3.g915.i1
XP_004365052.2	Hcv1.av93.c9.g790.i1
XP_004365053.2	Hcv1.av93.c8.g975.i3
XP_004365054.1	Hcv1.av93.c1.g53.i1
XP_004365056.1	Hcv1.av93.c3.g379.i1
XP_004365062.1	Hcv1.av93.c5.g1141.i1
XP_004365063.1	Hcv1.av93.c2.g240.i1
XP_004365064.1	Hcv1.av93.c1.g532.i1
XP_004365065.1	Hcv1.av93.c3.g230.i1
XP_004365070.1	Hcv1.av93.c2.g1566.i1
XP_004365071.1	Hcv1.av93.c11.g195.i1
XP_004365072.2	Hcv1.av93.c8.g517.i1
XP_004365079.1	Hcv1.av93.c6.g46.i1
XP_004365082.1	Hcv1.av93.c4.g397.i1
XP_004365083.1	Hcv1.av93.c4.g82.i1
XP_004365086.2	Hcv1.av93.c2.g1589.i1
XP_004365087.2	Hcv1.av93.c2.g960.i1
XP_004365089.1	Hcv1.av93.c6.g1111.i2
XP_004365096.1	Hcv1.av93.c4.g916.i1
XP_004365098.2	Hcv1.av93.c2.g930.i1
XP_004365100.1	Hcv1.av93.c1.g262.i1
XP_004365101.1	Hcv1.av93.c6.g617.i1
XP_004365102.2	Hcv1.av93.c3.g755.i1
XP_004365103.2	Hcv1.av93.c3.g597.i1
XP_004365106.2	Hcv1.av93.c6.g880.i3
XP_004365108.2	Hcv1.av93.c8.g420.i1
XP_004365109.1	Hcv1.av93.c5.g907.i1
XP_004365111.1	Hcv1.av93.c5.g898.i1
XP_004365112.1	Hcv1.av93.c3.g338.i1
XP_004365115.2	Hcv1.av93.c8.g813.i1
XP_004365116.1	Hcv1.av93.c3.g976.i1
XP_004365117.2	Hcv1.av93.c8.g616.i1
XP_004365118.1	Hcv1.av93.c8.g763.i2
XP_004365119.1	Hcv1.av93.c2.g937.i1
XP_004365120.1	Hcv1.av93.c7.g275.i1
XP_004365121.2	Hcv1.av93.c7.g173.i1
XP_004365124.1	Hcv1.av93.c6.g1033.i1
XP_004365126.1	Hcv1.av93.c3.g108.i1
XP_004365127.1	Hcv1.av93.c4.g430.i1
XP_004365129.2	Hcv1.av93.c2.g1369.i1
XP_004365134.1	Hcv1.av93.c8.g626.i1
XP_004365136.1	Hcv1.av93.c9.g413.i1
XP_004365138.2	Hcv1.av93.c7.g148.i1
XP_004365140.2	Hcv1.av93.c2.g1098.i1
XP_004365141.2	Hcv1.av93.c9.g507.i2
XP_004365143.1	Hcv1.av93.c1.g1508.i1
XP_004365146.2	Hcv1.av93.c11.g736.i1
XP_004365148.1	Hcv1.av93.c3.g967.i1
XP_004365149.2	Hcv1.av93.c2.g1199.i1
XP_004365150.1	Hcv1.av93.c1.g788.i1
XP_004365154.1	Hcv1.av93.c11.g790.i1
XP_004365155.1	Hcv1.av93.c8.g431.i2
XP_004365157.2	Hcv1.av93.c2.g1440.i1
XP_004365158.2	Hcv1.av93.c3.g114.i1
XP_004365159.1	Hcv1.av93.c1.g653.i1
XP_004365165.1	Hcv1.av93.c8.g826.i1
XP_004365166.2	Hcv1.av93.c5.g1295.i1
XP_004365169.2	Hcv1.av93.c8.g923.i1
XP_004365170.1	Hcv1.av93.c6.g1100.i1
XP_004365171.1	Hcv1.av93.c11.g217.i1
XP_004365172.2	Hcv1.av93.c8.g312.i1
XP_004365173.2	Hcv1.av93.c8.g138.i2
XP_004365175.2	Hcv1.av93.c11.g394.i1
XP_004365176.1	Hcv1.av93.c9.g748.i1
XP_004365178.1	Hcv1.av93.c1.g1685.i1
XP_004365179.2	Hcv1.av93.c12.g15.i2
XP_004365183.1	Hcv1.av93.c1.g1068.i1
XP_004365186.1	Hcv1.av93.c12.g59.i1
XP_004365191.2	Hcv1.av93.c5.g866.i1
XP_004365193.2	Hcv1.av93.c2.g1113.i2
XP_004365194.2	Hcv1.av93.c7.g649.i1
XP_004365195.1	Hcv1.av93.c11.g127.i1
XP_004365196.1	Hcv1.av93.c2.g391.i1
XP_004365197.1	Hcv1.av93.c2.g205.i1
XP_004365198.1	Hcv1.av93.c5.g473.i1
XP_004365199.2	Hcv1.av93.c2.g533.i1
XP_004365200.1	Hcv1.av93.c1.g352.i1
XP_004365202.1	Hcv1.av93.c2.g1194.i1
XP_004365203.1	Hcv1.av93.c1.g1285.i1
XP_004365210.2	Hcv1.av93.c1.g223.i1
XP_004365211.1	Hcv1.av93.c8.g878.i1
XP_004365213.1	Hcv1.av93.c11.g725.i1
XP_004365215.1	Hcv1.av93.c7.g278.i1
XP_004365216.1	Hcv1.av93.c9.g697.i1
XP_004365217.1	Hcv1.av93.c1.g1223.i1
XP_004365218.1	Hcv1.av93.c1.g1461.i1
XP_004365220.2	Hcv1.av93.c5.g582.i1
XP_004365221.1	Hcv1.av93.c9.g258.i1
XP_004365224.1	Hcv1.av93.c3.g196.i1
XP_004365225.2	Hcv1.av93.c9.g1.i1
XP_004365227.2	Hcv1.av93.c9.g918.i1
XP_004365230.2	Hcv1.av93.c5.g635.i1
XP_004365231.2	Hcv1.av93.c9.g923.i1
XP_004365232.1	Hcv1.av93.c6.g609.i1
XP_004365235.1	Hcv1.av93.c9.g711.i1
XP_004365238.2	Hcv1.av93.c9.g75.i2
XP_004365239.2	Hcv1.av93.c9.g897.i3
XP_004365242.2	Hcv1.av93.c10.g123.i1
XP_004365246.1	Hcv1.av93.c11.g703.i1
XP_004365255.1	Hcv1.av93.c11.g363.i1
XP_004365256.2	Hcv1.av93.c2.g774.i1
XP_004365258.1	Hcv1.av93.c7.g74.i1
XP_004365259.1	Hcv1.av93.c3.g293.i1
XP_004365261.1	Hcv1.av93.c2.g1500.i1
XP_004365262.1	Hcv1.av93.c3.g98.i1
XP_004365265.1	Hcv1.av93.c9.g633.i1
XP_004365266.2	Hcv1.av93.c1.g771.i1
XP_004365269.1	Hcv1.av93.c6.g868.i1
XP_004365270.1	Hcv1.av93.c5.g140.i2
XP_004365278.2	Hcv1.av93.c8.g802.i1
XP_004365282.1	Hcv1.av93.c1.g1571.i1
XP_004365284.1	Hcv1.av93.c11.g887.i1
XP_004365285.1	Hcv1.av93.c5.g801.i3
XP_004365286.2	Hcv1.av93.c1.g1017.i1
XP_004365288.1	Hcv1.av93.c5.g884.i2
XP_004365289.1	Hcv1.av93.c11.g71.i1
XP_004365291.2	Hcv1.av93.c5.g923.i3
XP_004365292.2	Hcv1.av93.c2.g1632.i1
XP_004365294.1	Hcv1.av93.c1.g1459.i1
XP_004365298.2	Hcv1.av93.c1.g1627.i1
XP_004365301.1	Hcv1.av93.c2.g701.i1
XP_004365302.2	Hcv1.av93.c9.g349.i1
XP_004365303.1	Hcv1.av93.c1.g1400.i1
XP_004365305.1	Hcv1.av93.c1.g791.i1
XP_004365308.2	Hcv1.av93.c6.g753.i1
XP_004365311.1	Hcv1.av93.c12.g45.i1
XP_004365312.2	Hcv1.av93.c6.g1036.i1
XP_004365315.1	Hcv1.av93.c1.g839.i1
XP_004365316.2	Hcv1.av93.c11.g535.i1
XP_004365319.1	Hcv1.av93.c2.g932.i1
XP_004365320.1	Hcv1.av93.c7.g731.i1
XP_004365322.2	Hcv1.av93.c3.g1151.i1
XP_004365323.2	Hcv1.av93.c4.g602.i1
XP_004365324.1	Hcv1.av93.c13.g399.i1
XP_004365327.1	Hcv1.av93.c7.g435.i1
XP_004365329.1	Hcv1.av93.c6.g263.i2
XP_004365330.2	Hcv1.av93.c6.g1073.i1
XP_004365331.2	Hcv1.av93.c2.g1584.i1
XP_004365342.1	Hcv1.av93.c2.g1443.i1
XP_004365344.2	Hcv1.av93.c11.g477.i1
XP_004365347.1	Hcv1.av93.c3.g509.i2
XP_004365348.1	Hcv1.av93.c2.g1137.i1
XP_004365349.2	Hcv1.av93.c8.g169.i1
XP_004365351.1	Hcv1.av93.c1.g364.i1
XP_004365352.2	Hcv1.av93.c2.g1614.i1
XP_004365353.1	Hcv1.av93.c3.g1007.i1
XP_004365354.1	Hcv1.av93.c12.g521.i1
XP_004365358.1	Hcv1.av93.c9.g761.i1
XP_004365359.1	Hcv1.av93.c1.g715.i1
XP_004365360.2	Hcv1.av93.c1.g578.i2
XP_004365362.2	Hcv1.av93.c10.g356.i1
XP_004365364.2	Hcv1.av93.c7.g388.i1
XP_004365371.1	Hcv1.av93.c2.g1187.i1
XP_004365374.2	Hcv1.av93.c3.g676.i1
XP_004365375.1	Hcv1.av93.c2.g922.i1
XP_004365376.1	Hcv1.av93.c1.g1249.i1
XP_004365377.2	Hcv1.av93.c2.g1511.i1
XP_004365378.1	Hcv1.av93.c12.g560.i1
XP_004365381.1	Hcv1.av93.c9.g666.i1
XP_004365385.2	Hcv1.av93.c3.g349.i1
XP_004365391.1	Hcv1.av93.c8.g417.i1
XP_004365392.1	Hcv1.av93.c2.g803.i1
XP_004365393.2	Hcv1.av93.c9.g344.i1
XP_004365401.1	Hcv1.av93.c5.g198.i1
XP_004365404.2	Hcv1.av93.c9.g738.i1
XP_004365406.2	Hcv1.av93.c8.g349.i1
XP_004365408.1	Hcv1.av93.c5.g269.i1
XP_004365412.1	Hcv1.av93.c2.g1652.i1
XP_004365414.2	Hcv1.av93.c1.g362.i1
XP_004365417.1	Hcv1.av93.c1.g1692.i1
XP_004365418.2	Hcv1.av93.c1.g1722.i1
XP_004365421.1	Hcv1.av93.c10.g45.i1
XP_004365424.1	Hcv1.av93.c5.g160.i1
XP_004365425.1	Hcv1.av93.c9.g601.i1
XP_004365427.1	Hcv1.av93.c1.g1368.i1
XP_004365429.1	Hcv1.av93.c10.g174.i2
XP_004365433.1	Hcv1.av93.c2.g993.i2
XP_004365434.1	Hcv1.av93.c11.g173.i1
XP_004365440.2	Hcv1.av93.c3.g1135.i1
XP_004365441.1	Hcv1.av93.c3.g798.i1
XP_004365442.1	Hcv1.av93.c12.g25.i1
XP_004365443.2	Hcv1.av93.c5.g694.i2
XP_004365447.2	Hcv1.av93.c1.g260.i1
XP_004365453.2	Hcv1.av93.c7.g625.i1
XP_004365455.1	Hcv1.av93.c7.g987.i2
XP_004365457.1	Hcv1.av93.c8.g914.i1
XP_004365458.2	Hcv1.av93.c2.g216.i1
XP_004365460.2	Hcv1.av93.c7.g531.i1
XP_004365464.1	Hcv1.av93.c13.g274.i1
XP_004365467.2	Hcv1.av93.c4.g616.i1
XP_004365471.1	Hcv1.av93.c7.g976.i1
XP_004365474.2	Hcv1.av93.c8.g830.i1
XP_004365477.1	Hcv1.av93.c8.g698.i1
XP_004365478.1	Hcv1.av93.c1.g1073.i1
XP_004365479.1	Hcv1.av93.c8.g97.i2
XP_004365480.1	Hcv1.av93.c5.g1340.i1
XP_004365489.2	Hcv1.av93.c9.g573.i1
XP_004365490.1	Hcv1.av93.c3.g842.i1
XP_004365491.1	Hcv1.av93.c1.g1666.i1
XP_004365494.2	Hcv1.av93.c12.g91.i1
XP_004365495.1	Hcv1.av93.c9.g522.i1
XP_004365497.2	Hcv1.av93.c7.g28.i1
XP_004365499.2	Hcv1.av93.c7.g443.i1
XP_004365500.2	Hcv1.av93.c1.g1465.i1
XP_004365501.1	Hcv1.av93.c1.g1391.i1
XP_004365505.2	Hcv1.av93.c5.g780.i1
XP_004365507.2	Hcv1.av93.c5.g377.i1
XP_004365508.1	Hcv1.av93.c5.g868.i1
XP_004365509.2	Hcv1.av93.c3.g368.i1
XP_004365513.1	Hcv1.av93.c3.g288.i1
XP_004365515.1	Hcv1.av93.c7.g541.i1
XP_004365516.1	Hcv1.av93.c12.g235.i1
XP_004365518.2	Hcv1.av93.c12.g259.i1
XP_004365521.2	Hcv1.av93.c8.g814.i1
XP_004365522.1	Hcv1.av93.c3.g1316.i1
XP_004365523.2	Hcv1.av93.c6.g602.i3
XP_004365524.2	Hcv1.av93.c1.g738.i1
XP_004365525.1	Hcv1.av93.c9.g266.i1
XP_004365526.2	Hcv1.av93.c7.g231.i1
XP_004365527.2	Hcv1.av93.c8.g532.i1
XP_004365528.1	Hcv1.av93.c1.g544.i1
XP_004365531.1	Hcv1.av93.c2.g54.i1
XP_004365532.2	Hcv1.av93.c5.g10.i1
XP_004365542.2	Hcv1.av93.c10.g47.i1
XP_004365543.1	Hcv1.av93.c7.g995.i3
XP_004365544.1	Hcv1.av93.c8.g450.i1
XP_004365545.2	Hcv1.av93.c1.g288.i1
XP_004365546.1	Hcv1.av93.c1.g109.i1
XP_004365548.1	Hcv1.av93.c9.g504.i1
XP_004365550.1	Hcv1.av93.c4.g696.i1
XP_004365555.2	Hcv1.av93.c3.g61.i1
XP_004365557.2	Hcv1.av93.c7.g455.i1
XP_004365558.1	Hcv1.av93.c5.g818.i1
XP_004365562.2	Hcv1.av93.c1.g465.i11
XP_004365565.1	Hcv1.av93.c12.g314.i1
XP_004365566.1	Hcv1.av93.c9.g527.i1
XP_004365567.2	Hcv1.av93.c12.g147.i2
XP_004365569.1	Hcv1.av93.c8.g649.i1
XP_004365571.1	Hcv1.av93.c1.g1197.i1
XP_004365572.1	Hcv1.av93.c2.g944.i1
XP_004365573.1	Hcv1.av93.c11.g759.i1
XP_004365574.2	Hcv1.av93.c6.g43.i2
XP_004365575.1	Hcv1.av93.c6.g530.i1
XP_004365577.2	Hcv1.av93.c1.g83.i1
XP_004365582.1	Hcv1.av93.c5.g677.i2
XP_004365583.1	Hcv1.av93.c5.g969.i2
XP_004365588.1	Hcv1.av93.c2.g1650.i1
XP_004365590.1	Hcv1.av93.c11.g1030.i1
XP_004365591.2	Hcv1.av93.c12.g160.i2
XP_004365592.1	Hcv1.av93.c1.g1047.i1
XP_004365593.2	Hcv1.av93.c3.g1184.i1
XP_004365595.2	Hcv1.av93.c1.g1341.i1
XP_004365596.2	Hcv1.av93.c4.g372.i1
XP_004365598.2	Hcv1.av93.c1.g785.i1
XP_004365605.1	Hcv1.av93.c4.g819.i1
XP_004365606.2	Hcv1.av93.c1.g1011.i1
XP_004365608.2	Hcv1.av93.c9.g278.i1
XP_004365610.1	Hcv1.av93.c8.g54.i1
XP_004365613.2	Hcv1.av93.c11.g66.i2
XP_004365614.1	Hcv1.av93.c5.g653.i1
XP_004365618.1	Hcv1.av93.c4.g811.i1
XP_004365619.2	Hcv1.av93.c1.g168.i1
XP_004365621.2	Hcv1.av93.c7.g361.i1
XP_004365625.1	Hcv1.av93.c7.g746.i1
XP_004365627.1	Hcv1.av93.c12.g260.i1
XP_004365629.1	Hcv1.av93.c8.g95.i1
XP_004365630.1	Hcv1.av93.c1.g883.i1
XP_004365633.1	Hcv1.av93.c2.g766.i1
XP_004365634.1	Hcv1.av93.c12.g101.i2
XP_004365636.1	Hcv1.av93.c8.g246.i1
XP_004365639.2	Hcv1.av93.c2.g856.i1
XP_004365640.2	Hcv1.av93.c3.g1107.i1
XP_004365641.2	Hcv1.av93.c5.g1245.i1
XP_004365643.1	Hcv1.av93.c12.g449.i1
XP_004365647.1	Hcv1.av93.c1.g97.i1
XP_004365648.2	Hcv1.av93.c8.g219.i1
XP_004365649.1	Hcv1.av93.c7.g289.i2
XP_004365651.2	Hcv1.av93.c8.g767.i1
XP_004365652.1	Hcv1.av93.c12.g159.i1
XP_004365653.2	Hcv1.av93.c4.g816.i1
XP_004365656.1	Hcv1.av93.c1.g369.i1
XP_004365658.2	Hcv1.av93.c2.g1422.i1
XP_004365659.1	Hcv1.av93.c7.g781.i1
XP_004365661.1	Hcv1.av93.c7.g53.i1
XP_004365663.2	Hcv1.av93.c2.g118.i1
XP_004365664.1	Hcv1.av93.c8.g221.i1
XP_004365665.2	Hcv1.av93.c12.g197.i1
XP_004365670.2	Hcv1.av93.c2.g1390.i1
XP_004365672.1	Hcv1.av93.c7.g367.i1
XP_004365674.2	Hcv1.av93.c12.g184.i2
XP_004365676.1	Hcv1.av93.c8.g129.i1
XP_004365681.2	Hcv1.av93.c8.g381.i1
XP_004365685.1	Hcv1.av93.c3.g97.i1
XP_004365686.2	Hcv1.av93.c2.g314.i1
XP_004365688.2	Hcv1.av93.c11.g760.i1
XP_004365692.1	Hcv1.av93.c2.g521.i1
XP_004365696.2	Hcv1.av93.c5.g107.i1
XP_004365701.1	Hcv1.av93.c4.g698.i1
XP_004365707.2	Hcv1.av93.c2.g498.i1
XP_004365710.1	Hcv1.av93.c9.g632.i1
XP_004365712.1	Hcv1.av93.c2.g363.i1
XP_004365714.2	Hcv1.av93.c4.g747.i1
XP_004365716.2	Hcv1.av93.c3.g106.i1
XP_004365719.2	Hcv1.av93.c6.g449.i1
XP_004365720.2	Hcv1.av93.c5.g778.i1
XP_004365723.1	Hcv1.av93.c8.g587.i1
XP_004365725.1	Hcv1.av93.c10.g228.i1
XP_004365726.1	Hcv1.av93.c12.g6.i1
XP_004365728.1	Hcv1.av93.c9.g84.i1
XP_004365729.1	Hcv1.av93.c11.g711.i1
XP_004365730.1	Hcv1.av93.c11.g277.i1
XP_004365731.1	Hcv1.av93.c11.g19.i2
XP_004365734.1	Hcv1.av93.c10.g616.i1
XP_004365736.1	Hcv1.av93.c2.g1200.i1
XP_004365737.1	Hcv1.av93.c9.g128.i1
XP_004365739.1	Hcv1.av93.c2.g1235.i1
XP_004365740.1	Hcv1.av93.c5.g788.i1
XP_004365741.1	Hcv1.av93.c6.g751.i1
XP_004365742.1	Hcv1.av93.c2.g1444.i1
XP_004365746.2	Hcv1.av93.c7.g35.i1
XP_004365747.1	Hcv1.av93.c3.g635.i1
XP_004365749.2	Hcv1.av93.c3.g1005.i1
XP_004365751.1	Hcv1.av93.c3.g57.i1
XP_004365752.1	Hcv1.av93.c2.g124.i2
XP_004365754.1	Hcv1.av93.c2.g287.i1
XP_004365757.1	Hcv1.av93.c5.g1361.i1
XP_004365760.1	Hcv1.av93.c1.g386.i1
XP_004365762.1	Hcv1.av93.c8.g1024.i1
XP_004365763.1	Hcv1.av93.c9.g627.i1
XP_004365765.2	Hcv1.av93.c11.g667.i1
XP_004365775.1	Hcv1.av93.c7.g413.i1
XP_004365777.2	Hcv1.av93.c2.g501.i1
XP_004365780.1	Hcv1.av93.c9.g855.i1
XP_004365781.1	Hcv1.av93.c2.g925.i1
XP_004365786.2	Hcv1.av93.c11.g213.i1
XP_004365788.1	Hcv1.av93.c4.g325.i1
XP_004365790.1	Hcv1.av93.c6.g658.i1
XP_004365792.1	Hcv1.av93.c1.g477.i1
XP_004365794.1	Hcv1.av93.c5.g823.i1
XP_004365797.2	Hcv1.av93.c4.g900.i1
XP_004365798.1	Hcv1.av93.c1.g1258.i1
XP_004365801.2	Hcv1.av93.c1.g287.i1
XP_004365802.2	Hcv1.av93.c11.g893.i1
XP_004365805.1	Hcv1.av93.c4.g784.i1
XP_004365807.1	Hcv1.av93.c9.g930.i1
XP_004365814.1	Hcv1.av93.c7.g235.i1
XP_004365816.1	Hcv1.av93.c1.g1565.i1
XP_004365820.2	Hcv1.av93.c7.g785.i1
XP_004365821.1	Hcv1.av93.c4.g332.i1
XP_004365823.1	Hcv1.av93.c13.g481.i1
XP_004365825.1	Hcv1.av93.c6.g711.i3
XP_004365828.1	Hcv1.av93.c8.g284.i1
XP_004365829.1	Hcv1.av93.c5.g954.i1
XP_004365833.1	Hcv1.av93.c5.g416.i1
XP_004365834.1	Hcv1.av93.c4.g714.i1
XP_004365835.1	Hcv1.av93.c4.g926.i1
XP_004365836.1	Hcv1.av93.c12.g499.i1
XP_004365838.2	Hcv1.av93.c2.g380.i2
XP_004365839.2	Hcv1.av93.c1.g946.i1
XP_004365842.2	Hcv1.av93.c12.g540.i1
XP_004365843.1	Hcv1.av93.c1.g328.i1
XP_004365846.1	Hcv1.av93.c7.g891.i1
XP_004365847.1	Hcv1.av93.c2.g1192.i1
XP_004365852.1	Hcv1.av93.c6.g1185.i1
XP_004365857.1	Hcv1.av93.c6.g679.i1
XP_004365858.1	Hcv1.av93.c8.g818.i1
XP_004365859.2	Hcv1.av93.c2.g951.i1
XP_004365865.1	Hcv1.av93.c12.g317.i1
XP_004365866.1	Hcv1.av93.c3.g852.i1
XP_004365867.1	Hcv1.av93.c9.g296.i1
XP_004365869.1	Hcv1.av93.c11.g161.i1
XP_004365872.1	Hcv1.av93.c1.g1428.i1
XP_004365873.1	Hcv1.av93.c9.g480.i1
XP_004365875.2	Hcv1.av93.c6.g1003.i1
XP_004365880.1	Hcv1.av93.c2.g613.i1
XP_004365881.1	Hcv1.av93.c13.g130.i1
XP_004365882.1	Hcv1.av93.c3.g789.i1
XP_004365884.2	Hcv1.av93.c10.g551.i1
XP_004365886.2	Hcv1.av93.c1.g377.i1
XP_004365891.1	Hcv1.av93.c6.g452.i1
XP_004365893.1	Hcv1.av93.c2.g241.i1
XP_004365898.1	Hcv1.av93.c7.g20.i1
XP_004365900.1	Hcv1.av93.c5.g317.i1
XP_004365901.2	Hcv1.av93.c1.g120.i1
XP_004365903.1	Hcv1.av93.c8.g315.i1
XP_004365905.1	Hcv1.av93.c11.g209.i1
XP_004365909.1	Hcv1.av93.c2.g371.i1
XP_004365913.1	Hcv1.av93.c10.g125.i1
XP_004365915.1	Hcv1.av93.c8.g512.i1
XP_004365917.2	Hcv1.av93.c3.g1260.i1
XP_004365919.2	Hcv1.av93.c10.g315.i1
XP_004365921.2	Hcv1.av93.c13.g504.i1
XP_004365922.1	Hcv1.av93.c3.g990.i1
